glat,glon,risk,count,fatals,fatal_ratio,route_risk
43.705,-79.37,0.30811624893648887,4,2,0.5,0.5434164398917195
43.705,-79.36,0.1344501995680081,6,0,0.0,0.13543037778854197
43.705,-79.35000000000001,0.17364646174418819,6,0,0.0,0.16968606402678105
43.705,-79.345,0.11266592112510233,13,0,0.0,0.13730705656408423
43.705,-79.34,0.19968006285266093,4,0,0.0,0.18646245851608595
43.705,-79.33500000000001,0.14455219717623538,3,0,0.0,0.13529542840985895
43.705,-79.325,0.43043518127300945,2,2,1.0,0.9065275411535064
43.705,-79.315,0.20561352063546248,6,0,0.0,0.19762376722962055
43.705,-79.31,0.20587369812504983,3,2,0.6666666666666666,0.5384686830540135
43.705,-79.305,0.14436427103652744,2,0,0.0,0.13214331672259633
43.705,-79.3,0.0712924945330986,3,0,0.0,0.07126990025184317
43.705,-79.295,0.1290620044877487,6,0,0.0,0.13072134917683018
43.705,-79.29,0.4129673257933585,8,6,0.75,0.7780957650232704
43.705,-79.28,0.08071555648169247,2,0,0.0,0.07651733928991465
43.705,-79.275,0.37511521920552277,3,3,1.0,0.8611683740451994
43.705,-79.27,0.2132342860729972,12,0,0.0,0.22221119571298162
43.705,-79.255,0.14939180385024717,12,2,0.16666666666666666,0.2538111625303211
43.705,-79.25,0.35281104780605393,13,7,0.5384615384615384,0.6295365893762332
43.705,-79.235,0.2360933921651701,3,0,0.0,0.21529811946543795
43.71,-79.595,0.323021160890471,12,10,0.8333333333333334,0.7551361915213314
43.71,-79.59,0.28207870284783754,5,0,0.0,0.2614628603948049
43.71,-79.58,0.18707680308982844,12,0,0.0,0.19935078811018628
43.71,-79.565,0.133758755261338,16,0,0.0,0.16470481900616135
43.71,-79.55,0.18973824692595193,2,0,0.0,0.17179803365614418
43.71,-79.535,0.14543090795667868,24,2,0.08333333333333333,0.24250635927699815
43.71,-79.53,0.14065904475957997,4,0,0.0,0.13488086973676905
43.71,-79.515,0.08160872056609987,1,0,0.0,0.07431004951822304
43.71,-79.51,0.22245321821261854,2,0,0.0,0.20038937705138496
43.71,-79.505,0.12293482083425945,24,0,0.0,0.1791481951029963
43.71,-79.495,0.0500488778402179,2,0,0.0,0.04971610715228333
43.71,-79.48,0.2152178188468452,32,2,0.0625,0.3164754048400068
43.71,-79.47500000000001,0.08160864063674535,3,0,0.0,0.08028572585597721
43.71,-79.47,0.15278964101424664,7,0,0.0,0.15444605856548618
43.71,-79.465,0.16223586078789679,7,0,0.0,0.1627016095475963
43.71,-79.455,0.08558726655775703,2,0,0.0,0.08077498434441559
43.71,-79.44500000000001,0.3078763065208482,9,3,0.3333333333333333,0.47075081894543236
43.71,-79.44,0.2514917128516978,4,0,0.0,0.23174339928219437
43.71,-79.435,0.29518315031338044,5,3,0.6,0.5875385670278289
43.71,-79.43,0.3822507849385648,2,2,1.0,0.864416649176292
43.71,-79.425,0.19634925260579958,6,0,0.0,0.1895272334983011
43.71,-79.42,0.14573959190360106,2,2,1.0,0.6577170107255399
43.71,-79.41,0.2911345915015352,21,9,0.42857142857142855,0.5419139906379291
43.71,-79.4,0.2584963977964948,20,2,0.1,0.3381083062423947
43.71,-79.395,0.23656694364184394,4,0,0.0,0.21869985423871874
43.71,-79.39,0.2243225799249336,17,3,0.17647058823529413,0.3393773949059086
43.71,-79.385,0.2466335134779977,7,0,0.0,0.2364611812333097
43.71,-79.38,0.13182783583430535,2,0,0.0,0.12118706306496281
43.71,-79.375,0.22433532451119187,34,3,0.08823529411764706,0.34391428202820123
43.71,-79.37,0.27870039162121946,3,3,1.0,0.7769063577438358
43.71,-79.365,0.06686183693306572,2,0,0.0,0.06440984118315086
43.71,-79.36,0.19793326861538665,4,0,0.0,0.18493584266057725
43.71,-79.345,0.25439998088963667,3,0,0.0,0.2312972154154316
43.71,-79.34,0.2690457646964526,4,0,0.0,0.2470848134583944
43.71,-79.33500000000001,0.30780189342749037,19,4,0.21052631578947367,0.4361679883239917
43.71,-79.33,0.17610120215400604,3,0,0.0,0.1628677721907393
43.71,-79.325,0.20141950269958614,4,0,0.0,0.18798264698096387
43.71,-79.31,0.21821927683729242,4,0,0.0,0.20266485798230469
43.71,-79.305,0.21095116162170338,4,0,0.0,0.19631286775299417
43.71,-79.3,0.2017593553866941,6,0,0.0,0.19425540840809066
43.71,-79.295,0.17661776332973125,12,0,0.0,0.19021008018337568
43.71,-79.29,0.1263207810912547,5,0,0.0,0.12533777599693127
43.71,-79.285,0.27368869342398333,6,2,0.3333333333333333,0.4319088367096881
43.71,-79.28,0.22540632119273013,18,7,0.3888888888888889,0.4546985582558784
43.71,-79.275,0.2346896597980481,2,0,0.0,0.21108345042345633
43.71,-79.27,0.2727258627012213,11,6,0.5454545454545454,0.5572371001304053
43.71,-79.265,0.3976152674169497,3,3,1.0,0.880832355993567
43.71,-79.26,0.16137314735409625,7,0,0.0,0.1619476386569805
43.71,-79.255,0.31214691102191805,2,0,0.0,0.278777438255128
43.71,-79.25,0.19870854319442874,16,2,0.125,0.28701433931183623
43.71,-79.245,0.2980678816785161,6,0,0.0,0.27842452238867715
43.71,-79.24,0.04885259056300159,2,0,0.0,0.048670608440316274
43.715,-79.595,0.1641138614601964,21,0,0.0,0.20617311699065735
43.715,-79.58500000000001,0.2332848792487002,6,6,1.0,0.7461789591696023
43.715,-79.58,0.13915042948190284,8,0,0.0,0.14551390345358997
43.715,-79.575,0.1459459636255574,2,0,0.0,0.13352564151702748
43.715,-79.57000000000001,0.1823371492742066,8,0,0.0,0.18325706162041502
43.715,-79.56,0.12120351800502926,20,6,0.3,0.3229951441345031
43.715,-79.555,0.20341957161749732,16,2,0.125,0.29113155617283926
43.715,-79.54,0.17510461232334917,2,0,0.0,0.15900892654132256
43.715,-79.535,0.11847197372215675,14,0,0.0,0.14536914605240786
43.715,-79.53,0.11551761338647598,4,0,0.0,0.11290844336544399
43.715,-79.525,0.14031328205688262,12,0,0.0,0.15848167419571246
43.715,-79.51,0.29414125100633115,5,0,0.0,0.27200495910548544
43.715,-79.505,0.25173078632297924,5,0,0.0,0.23494021132722145
43.715,-79.49,0.1629086955400517,2,0,0.0,0.1483502699368109
43.715,-79.485,0.09930522129901555,1,0,0.0,0.08977595731057177
43.715,-79.48,0.09572710742312902,3,3,1.0,0.6169963289432074
43.715,-79.47,0.32417269655595915,2,0,0.0,0.28928740816426934
43.715,-79.46000000000001,0.13989859103031566,6,2,0.3333333333333333,0.3149825913248786
43.715,-79.455,0.20329085883837233,17,5,0.29411764705882354,0.3826874532508732
43.715,-79.45,0.15889811647121443,4,0,0.0,0.15082095899890754
43.715,-79.44500000000001,0.21728559803972342,37,10,0.2702702702702703,0.44217076762810703
43.715,-79.44,0.2047895113538661,13,0,0.0,0.21781873361716866
43.715,-79.43,0.2778650403326624,8,2,0.25,0.3978368692824395
43.715,-79.415,0.22676019733269534,9,0,0.0,0.2250685855329809
43.715,-79.41,0.3104153727245256,5,3,0.6,0.6008508116822275
43.715,-79.405,0.271364878301505,5,0,0.0,0.2520994825701268
43.715,-79.4,0.2887402654759241,11,0,0.0,0.2852119908197541
43.715,-79.395,0.349490210461855,5,4,0.8,0.7398747243562347
43.715,-79.39,0.13719294412379898,3,0,0.0,0.1288637880055026
43.715,-79.38,0.16237263085232767,3,0,0.0,0.15086964775490005
43.715,-79.375,0.15213423890060693,2,0,0.0,0.13893390251969967
43.715,-79.37,0.16993978875962343,11,0,0.0,0.18138597197502995
43.715,-79.365,0.18672098378104546,17,0,0.0,0.21397918428090626
43.715,-79.36,0.19304124404414205,9,0,0.0,0.19559980917510497
43.715,-79.355,0.29800279858611195,4,3,0.75,0.6656706929173927
43.715,-79.33500000000001,0.20711425866627173,21,0,0.0,0.24375343799652427
43.715,-79.33,0.2513238016816138,2,0,0.0,0.22562090663916806
43.715,-79.325,0.3469263636402979,12,4,0.3333333333333333,0.5138423481415471
43.715,-79.305,0.10375817929367617,7,0,0.0,0.11159487135399734
43.715,-79.3,0.2497044837392122,19,2,0.10526315789473684,0.3301965657317295
43.715,-79.295,0.17365137790778873,6,0,0.0,0.16969036052212133
43.715,-79.29,0.2839259342580439,5,0,0.0,0.2630772536069184
43.715,-79.285,0.26246657480010677,12,2,0.16666666666666666,0.3526331843269064
43.715,-79.27,0.22522172708881819,4,0,0.0,0.20878466955099345
43.715,-79.265,0.20633440857431726,15,0,0.0,0.22514464718548088
43.715,-79.26,0.2534456132021749,33,12,0.36363636363636365,0.5107799644074263
43.715,-79.245,0.2446286943813155,4,0,0.0,0.22574544452028528
43.715,-79.24,0.06804824321837095,2,0,0.0,0.0654467043737739
43.715,-79.23,0.15456461189857643,2,0,0.0,0.14105793400224562
43.72,-79.61,0.13634259242906557,6,4,0.6666666666666666,0.4866653922269822
43.72,-79.605,0.2222181750620983,21,7,0.3333333333333333,0.43174412536236617
43.72,-79.60000000000001,0.21801201488647606,6,0,0.0,0.2084594669955905
43.72,-79.595,0.27689729359859266,3,3,1.0,0.7753305350329286
43.72,-79.58500000000001,0.14068722793935654,1,0,0.0,0.125941881219554
43.72,-79.57000000000001,0.18799703199906603,14,0,0.0,0.2061307710084841
43.72,-79.56,0.4310210612605041,8,6,0.75,0.7938738791406553
43.72,-79.545,0.13818019461039535,6,0,0.0,0.13869021770051843
43.72,-79.54,0.21318139719266527,10,0,0.0,0.2161892271314192
43.72,-79.535,0.14243710375759983,9,0,0.0,0.1513741750006026
43.72,-79.525,0.27585474432478313,5,3,0.6,0.5706464509363853
43.72,-79.52,0.42242179782640094,6,4,0.6666666666666666,0.7366851378682214
43.72,-79.515,0.21633744456372764,11,0,0.0,0.22193533691884054
43.72,-79.51,0.2630857284915178,46,7,0.15217391304347827,0.44716239048098044
43.72,-79.505,0.27071484716972866,2,0,0.0,0.24256776670165528
43.72,-79.5,0.07718293227319142,1,0,0.0,0.07044211909064066
43.72,-79.48,0.17786713765722703,2,0,0.0,0.16142324351463885
43.72,-79.455,0.189818870810418,12,2,0.16666666666666666,0.2891425141550044
43.72,-79.44500000000001,0.11770672645117304,3,0,0.0,0.11183375193820745
43.72,-79.435,0.19122803153210105,10,0,0.0,0.19700301997316028
43.72,-79.43,0.28164279419442045,24,2,0.08333333333333333,0.3615491296285646
43.72,-79.425,0.317972573661689,11,0,0.0,0.310759650765748
43.72,-79.42,0.2404078339207837,4,0,0.0,0.22205661136212682
43.72,-79.415,0.2137993214928342,17,2,0.11764705882352941,0.29933516709927743
43.72,-79.4,0.23189542715961492,5,0,0.0,0.21760504204835307
43.72,-79.395,0.12115002479745662,3,0,0.0,0.11484303244676111
43.72,-79.38,0.10652651493560338,1,0,0.0,0.0960870276860392
43.72,-79.35000000000001,0.13553199236635077,10,3,0.3,0.3056388246161885
43.72,-79.34,0.18293779335271598,12,2,0.16666666666666666,0.28312877668910624
43.72,-79.33500000000001,0.20525018428106984,5,0,0.0,0.1943183552799448
43.72,-79.33,0.2865972175041613,13,4,0.3076923076923077,0.450659961254361
43.72,-79.31,0.3651316915562766,8,6,0.75,0.7362896746856957
43.72,-79.305,0.37090038804495445,18,9,0.5,0.6401170424682437
43.72,-79.3,0.35068815666939845,19,5,0.2631578947368421,0.5012470736425404
43.72,-79.285,0.26666424054820353,25,10,0.4,0.5174974999350939
43.72,-79.275,0.19310526638753994,11,0,0.0,0.20163150787878512
43.72,-79.255,0.261053714652947,6,2,0.3333333333333333,0.42086646061622324
43.72,-79.25,0.0823890049943255,2,0,0.0,0.07797985443809227
43.72,-79.245,0.35326201381154637,9,9,1.0,0.8599969408171796
43.72,-79.24,0.2319834935700832,23,5,0.21739130434782608,0.38545757766500804
43.72,-79.235,0.26583527281817476,5,0,0.0,0.24726686792930222
43.725,-79.62,0.11264684842752438,6,0,0.0,0.11637527625224156
43.725,-79.615,0.09081452823270608,5,0,0.0,0.09430698403133483
43.725,-79.60000000000001,0.1967383880292585,10,5,0.5,0.46400467609176715
43.725,-79.58500000000001,0.08540190452595575,3,0,0.0,0.083600859758888
43.725,-79.57000000000001,0.17616115658377532,11,0,0.0,0.18682315430631705
43.725,-79.56,0.16924747695854214,10,0,0.0,0.17779305098606882
43.725,-79.555,0.21564014535211554,4,1,0.25,0.33150375068369625
43.725,-79.55,0.10891915770584787,11,0,0.0,0.12805681568859764
43.725,-79.535,0.30533348967812585,6,5,0.8333333333333334,0.7217507617371884
43.725,-79.52,0.17286736267687475,3,0,0.0,0.1600415488642518
43.725,-79.505,0.3651754037391213,2,2,1.0,0.8494935705894279
43.725,-79.5,0.06854104343481753,4,2,0.5,0.3340389989194461
43.725,-79.495,0.17625643239363745,20,0,0.0,0.21379727873989618
43.725,-79.49,0.1735749472052998,13,3,0.23076923076923078,0.311547535755304
43.725,-79.48,0.19723737003616873,31,0,0.0,0.2650002336879448
43.725,-79.47,0.06939884685909203,2,0,0.0,0.06662706831615207
43.725,-79.46000000000001,0.2532629996468628,7,0,0.0,0.242255039767591
43.725,-79.455,0.31940729610279656,5,0,0.0,0.29408629199930647
43.725,-79.45,0.23315867638410973,1,0,0.0,0.20675756996254818
43.725,-79.44500000000001,0.1138717633381367,1,0,0.0,0.10250642868627076
43.725,-79.435,0.1820931338388095,3,0,0.0,0.1681044381471255
43.725,-79.43,0.22611995740400412,13,2,0.15384615384615385,0.31713311198279504
43.725,-79.425,0.17134575384892536,2,0,0.0,0.1557238613497733
43.725,-79.42,0.08472920315519934,2,0,0.0,0.08002507736199943
43.725,-79.415,0.19365729812029409,8,4,0.5,0.455336202498148
43.725,-79.41,0.11212502202650051,2,0,0.0,0.10396773218139785
43.725,-79.405,0.14849053684143762,6,0,0.0,0.14770097099347107
43.725,-79.4,0.25206167379188626,10,5,0.5,0.5123546210491388
43.725,-79.395,0.22663664835672634,14,2,0.14285714285714285,0.31481022194005853
43.725,-79.38,0.1451590056315234,4,0,0.0,0.13881362350346177
43.725,-79.36,0.08021255300744692,2,0,0.0,0.07607773795463807
43.725,-79.35000000000001,0.056089392080396525,2,0,0.0,0.05499523197288733
43.725,-79.34,0.16909700171287606,4,0,0.0,0.1597343041349262
43.725,-79.33500000000001,0.1369492637134594,4,0,0.0,0.1316386959050586
43.725,-79.33,0.21601692710153453,26,2,0.07692307692307693,0.3068096029989435
43.725,-79.325,0.16772464874547444,10,0,0.0,0.17646217088257551
43.725,-79.32000000000001,0.368226205266755,26,18,0.6923076923076923,0.7625236344890329
43.725,-79.315,0.17541218787413032,11,0,0.0,0.18616859094503183
43.725,-79.305,0.3025957228625467,20,5,0.25,0.45530479767248594
43.725,-79.3,0.2802311771141434,27,6,0.2222222222222222,0.44210846882126736
43.725,-79.295,0.2216514397286559,16,0,0.0,0.24151888378141678
43.725,-79.29,0.16977035852074074,3,0,0.0,0.1573349131607198
43.725,-79.285,0.26932988209388226,5,0,0.0,0.25032099177243294
43.725,-79.265,0.21522775206020486,34,0,0.0,0.28968659916959294
43.725,-79.255,0.20859042304339984,15,0,0.0,0.2271162975294462
43.725,-79.245,0.4177986336909196,3,3,1.0,0.898471667089224
43.725,-79.24,0.2388977047751637,2,0,0.0,0.21476108345296674
43.725,-79.235,0.257699626279515,6,2,0.3333333333333333,0.41793514542042287
43.725,-79.23,0.2154760139226882,6,0,0.0,0.20624312164804404
43.730000000000004,-79.615,0.1385886644708973,7,0,0.0,0.14203507420787065
43.730000000000004,-79.61,0.15916702992941106,2,0,0.0,0.145080230498091
43.730000000000004,-79.605,0.31070290849418236,4,2,0.5,0.5456770584633378
43.730000000000004,-79.60000000000001,0.2637377923513559,20,5,0.25,0.4213447973674677
43.730000000000004,-79.59,0.15492979246696406,7,0,0.0,0.15631645009254236
43.730000000000004,-79.575,0.23645927583136106,32,12,0.375,0.4989056024755336
43.730000000000004,-79.57000000000001,0.23971258084376218,4,0,0.0,0.22144899293270695
43.730000000000004,-79.535,0.20709746929657094,6,0,0.0,0.19892066843668202
43.730000000000004,-79.525,0.17206591799071813,2,0,0.0,0.1563532508760092
43.730000000000004,-79.515,0.07574704596088673,4,0,0.0,0.07815084140013108
43.730000000000004,-79.51,0.0975971711755166,6,2,0.3333333333333333,0.2780131435886447
43.730000000000004,-79.49,0.1366576414460903,3,3,1.0,0.6527676870577115
43.730000000000004,-79.485,0.21753673116188427,8,0,0.0,0.21401983760761759
43.730000000000004,-79.48,0.2259538072014215,13,0,0.0,0.23631533093934168
43.730000000000004,-79.47500000000001,0.34648324494995714,3,3,1.0,0.8361453776668346
43.730000000000004,-79.47,0.18768305359946913,10,3,0.3,0.3512163948080358
43.730000000000004,-79.465,0.07041803938126427,3,0,0.0,0.07050566765292834
43.730000000000004,-79.46000000000001,0.17931696468195538,12,4,0.3333333333333333,0.3673596311036449
43.730000000000004,-79.455,0.11800735575118473,9,0,0.0,0.13002372635768156
43.730000000000004,-79.435,0.16015134672665277,5,0,0.0,0.15490409628684446
43.730000000000004,-79.43,0.2844119467523161,13,0,0.0,0.28740499039527806
43.730000000000004,-79.42,0.24528681450761675,14,3,0.21428571428571427,0.36856471182654654
43.730000000000004,-79.415,0.31993135671209355,2,2,1.0,0.8099524053594468
43.730000000000004,-79.405,0.3063059119194238,11,3,0.2727272727272727,0.4435740095023978
43.730000000000004,-79.385,0.08185552546314825,4,0,0.0,0.08348936465731423
43.730000000000004,-79.38,0.06806963350714036,1,0,0.0,0.06247752538213922
43.730000000000004,-79.345,0.4939219141951715,4,4,1.0,0.9679877004639504
43.730000000000004,-79.34,0.21476751532228142,35,9,0.2571428571428571,0.42711069148068564
43.730000000000004,-79.33,0.14166138350167112,5,0,0.0,0.1387447396638942
43.730000000000004,-79.305,0.23405457052407522,21,4,0.19047619047619047,0.36717833036255365
43.730000000000004,-79.29,0.16977242990935215,12,0,0.0,0.18422758132186073
43.730000000000004,-79.285,0.20479030153702701,6,0,0.0,0.19690431252716503
43.730000000000004,-79.28,0.24159998114993472,14,3,0.21428571428571427,0.36534259319325046
43.730000000000004,-79.275,0.24792939787512405,8,2,0.25,0.3716745283235935
43.730000000000004,-79.27,0.29629424006817495,33,12,0.36363636363636365,0.5482276452873924
43.730000000000004,-79.265,0.2735571902839281,4,0,0.0,0.2510275868462518
43.730000000000004,-79.255,0.19695019665056998,7,0,0.0,0.19304030337343892
43.730000000000004,-79.25,0.16946353153320845,14,0,0.0,0.18993336488845625
43.730000000000004,-79.24,0.18536668038626752,2,0,0.0,0.16797749048598398
43.730000000000004,-79.22500000000001,0.1607730516823849,8,2,0.25,0.29550398850451376
43.735,-79.625,0.08099663641897649,3,0,0.0,0.07975086300690919
43.735,-79.62,0.163343280475542,8,2,0.25,0.2977502473621347
43.735,-79.615,0.16919712552783622,5,0,0.0,0.16280968072755075
43.735,-79.61,0.12119395230362956,3,0,0.0,0.11488142301731921
43.735,-79.605,0.3586787653205675,5,5,1.0,0.8527794340175803
43.735,-79.60000000000001,0.1585087829082629,17,0,0.0,0.1893230500596304
43.735,-79.595,0.27967434122819895,3,0,0.0,0.2533858154390362
43.735,-79.59,0.24140014205756818,24,0,0.0,0.282681303839166
43.735,-79.58500000000001,0.1388784221432292,4,0,0.0,0.13332468947191992
43.735,-79.58,0.08680515104771419,2,0,0.0,0.08183935800267078
43.735,-79.565,0.16078671628012342,24,2,0.08333333333333333,0.25592661219545454
43.735,-79.56,0.15305619272749232,11,0,0.0,0.1666305045875979
43.735,-79.545,0.14818171174230477,1,0,0.0,0.13249170692786796
43.735,-79.54,0.21690520142953346,10,0,0.0,0.21944365657107895
43.735,-79.535,0.13527815566442292,7,0,0.0,0.13914184550014888
43.735,-79.53,0.17955964730913218,3,0,0.0,0.16589029029651303
43.735,-79.525,0.25452473555313876,6,2,0.3333333333333333,0.41516044052446643
43.735,-79.485,0.22868710359878508,13,3,0.23076923076923078,0.359712963592331
43.735,-79.465,0.47106392440399913,3,3,1.0,0.9450230213447504
43.735,-79.455,0.10437609169990644,2,0,0.0,0.09719553220078093
43.735,-79.45,0.1949173758295115,15,0,0.0,0.2151666985300746
43.735,-79.44500000000001,0.21899266904136483,31,8,0.25806451612903225,0.4193350762755827
43.735,-79.44,0.20258495908498936,7,5,0.7142857142857143,0.5725160547841516
43.735,-79.435,0.23724994478947042,20,4,0.2,0.3719770802709799
43.735,-79.43,0.1397930027261859,2,0,0.0,0.12814824361470625
43.735,-79.42,0.2810995050582646,7,2,0.2857142857142857,0.4164033276779857
43.735,-79.405,0.16648351178406234,10,0,0.0,0.17537747565991085
43.735,-79.395,0.33158989308761805,3,0,0.0,0.298757561535327
43.735,-79.38,0.07827663635041393,4,2,0.5,0.3425474483925329
43.735,-79.355,0.22538701490507557,20,2,0.1,0.30917226568903206
43.735,-79.345,0.25769491773037145,21,4,0.19047619047619047,0.3878388799022505
43.735,-79.33,0.1784459616443275,1,0,0.0,0.15894123530941281
43.735,-79.315,0.08423002053444832,1,0,0.0,0.0766009421765189
43.735,-79.305,0.3070098100710977,6,4,0.6666666666666666,0.6358204987118953
43.735,-79.3,0.2247903479595352,4,0,0.0,0.20840766451831913
43.735,-79.29,0.19061236830485212,10,2,0.2,0.3013393049960957
43.735,-79.285,0.12515556450407014,4,0,0.0,0.1213315585078983
43.735,-79.28,0.1834393318047595,6,0,0.0,0.17824457102571215
43.735,-79.27,0.22301266365019298,12,4,0.3333333333333333,0.4055476130874507
43.735,-79.26,0.2591318496802226,39,14,0.358974358974359,0.5312320822917278
43.735,-79.255,0.3176173959640406,26,6,0.23076923076923078,0.47627619902852325
43.735,-79.25,0.3114190657287873,35,2,0.05714285714285714,0.406705246700542
43.735,-79.245,0.2892603850048486,31,10,0.3225806451612903,0.5145761831445002
43.735,-79.235,0.422353277955811,3,3,1.0,0.9024522115647056
43.735,-79.22500000000001,0.13276448902208335,13,0,0.0,0.15487225787390016
43.735,-79.22,0.10834957546589971,2,0,0.0,0.1006681697841503
43.74,-79.62,0.09463725490026423,2,0,0.0,0.08868424772588786
43.74,-79.615,0.22095914384002854,3,0,0.0,0.20207149954572778
43.74,-79.61,0.14859420562176143,7,0,0.0,0.15077944571878685
43.74,-79.605,0.13403874984682018,10,0,0.0,0.14702228250396887
43.74,-79.595,0.23810088348731306,14,0,0.0,0.24991917634657662
43.74,-79.59,0.19960161704554552,23,5,0.21739130434782608,0.3571573433966478
43.74,-79.58500000000001,0.2048636386892191,6,0,0.0,0.19696840574257948
43.74,-79.58,0.24163392244164716,11,2,0.18181818181818182,0.3393835808786592
43.74,-79.575,0.20732780081058785,2,0,0.0,0.18717047494236605
43.74,-79.57000000000001,0.20803066938961426,6,2,0.3333333333333333,0.37452681746931926
43.74,-79.565,0.14986047025736524,3,0,0.0,0.13993460896020693
43.74,-79.54,0.13763005314676746,8,0,0.0,0.1441851661758785
43.74,-79.52,0.07557188633435119,4,0,0.0,0.07799776013995278
43.74,-79.515,0.19700372608737013,30,6,0.2,0.36668251246361067
43.74,-79.51,0.28593166726503816,8,3,0.375,0.47043318717301535
43.74,-79.505,0.13832698439555083,6,0,0.0,0.1388185050561
43.74,-79.5,0.16605333821755913,5,0,0.0,0.16006215875169116
43.74,-79.485,0.08521876243094537,2,0,0.0,0.08045292910126978
43.74,-79.455,0.2029920650433949,11,2,0.18181818181818182,0.3056124182931172
43.74,-79.435,0.22122600768564787,8,0,0.0,0.2172440914529485
43.74,-79.43,0.14063918932555236,4,0,0.0,0.13486351702300475
43.74,-79.42,0.3044888425133192,11,4,0.36363636363636365,0.4896561335851445
43.74,-79.415,0.10047201942309238,3,0,0.0,0.09677143008444947
43.74,-79.405,0.24311506222866805,12,3,0.25,0.37941851820161027
43.74,-79.4,0.21562541864077217,2,2,1.0,0.7187939303166971
43.74,-79.38,0.1411863093522521,2,0,0.0,0.1293659279541377
43.74,-79.345,0.24314173737701983,6,0,0.0,0.23042166035527326
43.74,-79.34,0.20044141424355644,2,0,0.0,0.181152097565076
43.74,-79.33,0.2582547910975494,51,20,0.39215686274509803,0.5837200184242811
43.74,-79.325,0.2487210108465476,6,2,0.3333333333333333,0.4100882585988408
43.74,-79.32000000000001,0.2815927435428704,17,3,0.17647058823529413,0.38942881937313445
43.74,-79.315,0.21796599421376067,7,0,0.0,0.21140712019222493
43.74,-79.31,0.2682885524576603,20,0,0.0,0.2942290151790149
43.74,-79.305,0.3131055464647588,5,0,0.0,0.2885788597502247
43.74,-79.295,0.08450446702892465,2,0,0.0,0.07982866857706326
43.74,-79.29,0.2772002632301216,2,2,1.0,0.7726074431190205
43.74,-79.285,0.26502490826368474,4,0,0.0,0.24357077439643496
43.74,-79.275,0.22681496188621908,4,0,0.0,0.21017708169167906
43.74,-79.27,0.20545669164941854,5,3,0.6,0.5091218700110178
43.74,-79.26,0.30322404423875987,4,2,0.5,0.5391408835035778
43.74,-79.25,0.29121551801205686,10,4,0.4,0.4941360631555941
43.74,-79.245,0.28252148079870865,20,2,0.1,0.3591050967392097
43.74,-79.24,0.22592758657178136,11,2,0.18181818181818182,0.325656983401273
43.74,-79.235,0.21585556389416014,6,2,0.3333333333333333,0.38136540656208073
43.74,-79.23,0.2926398446776898,21,0,0.0,0.3184987702575452
43.74,-79.22500000000001,0.25507988851683355,9,4,0.4444444444444444,0.48287276271901264
43.74,-79.22,0.2040011287166025,7,5,0.7142857142857143,0.5737537203131403
43.74,-79.215,0.10475289120815885,9,0,0.0,0.118439948889286
43.74,-79.21000000000001,0.40118486617231347,3,3,1.0,0.8839520171084594
43.745,-79.635,0.09486336721679087,1,0,0.0,0.0858939861401371
43.745,-79.62,0.11661990452181131,2,0,0.0,0.1078960476862036
43.745,-79.615,0.1165761999555669,3,0,0.0,0.11084572505076012
43.745,-79.61,0.16546576206790453,10,0,0.0,0.17448801036372896
43.745,-79.605,0.24630961369438134,20,2,0.1,0.3274576311709115
43.745,-79.60000000000001,0.21272422755843284,5,2,0.4,0.4105990082797998
43.745,-79.595,0.16458722000862774,20,0,0.0,0.20359893696150105
43.745,-79.58500000000001,0.2379163422580611,18,2,0.1111111111111111,0.31997291376654424
43.745,-79.58,0.313692168948684,16,3,0.1875,0.4202778432864873
43.745,-79.575,0.43964062952818705,2,2,1.0,0.9145726691734771
43.745,-79.57000000000001,0.3682407145744634,45,9,0.2,0.5611536682616843
43.745,-79.565,0.20353859332380358,4,0,0.0,0.18983463233628434
43.745,-79.53,0.1747344016773159,3,3,1.0,0.6860449813463029
43.745,-79.515,0.20772133396194317,22,0,0.0,0.24727186629604886
43.745,-79.51,0.21301448217034413,2,0,0.0,0.19214036649786842
43.745,-79.5,0.16500772765780264,2,0,0.0,0.15018472510262412
43.745,-79.495,0.2213693862670347,6,2,0.3333333333333333,0.38618422750805753
43.745,-79.49,0.25927482495095583,11,3,0.2727272727272727,0.4024710555678198
43.745,-79.485,0.26641949490742667,30,6,0.2,0.4273486235840495
43.745,-79.455,0.16158662239547436,1,0,0.0,0.14420696720760104
43.745,-79.45,0.09789122547847813,2,0,0.0,0.0915280646861565
43.745,-79.44500000000001,0.49248564671127815,3,3,1.0,0.9637445972629455
43.745,-79.405,0.18047518719394776,31,4,0.12903225806451613,0.3180117438842754
43.745,-79.4,0.14242078974098216,8,2,0.25,0.27946497631501177
43.745,-79.39,0.15529086738509346,14,0,0.0,0.1775471242302129
43.745,-79.345,0.12884391588178024,10,0,0.0,0.14248224239590215
43.745,-79.33500000000001,0.19316017156139434,4,0,0.0,0.18076438074078258
43.745,-79.33,0.3058244023613236,2,0,0.0,0.273251863598484
43.745,-79.31,0.2068813883947324,2,0,0.0,0.1867803315255866
43.745,-79.305,0.3610367431411814,32,14,0.4375,0.6405536719138409
43.745,-79.3,0.21983202430422108,25,1,0.04,0.2877945274300682
43.745,-79.295,0.4217374376681368,22,18,0.8181818181818182,0.8633432707486289
43.745,-79.29,0.28832608924068864,22,4,0.18181818181818182,0.41305693861220916
43.745,-79.285,0.08302042051114386,3,0,0.0,0.08151955494400301
